I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
38.254158,2.596847,-84.899628,-0.691944,0.642998,0.205301,-0.256161,49.375000,33.000000,0.000057,-0.466300,-9.892742,0.882384,-0.001065,0.006392,-0.004261,550.421997,-20.326841,6.837320,-45.356503,-0.034633,0.031387,-0.023935
38.253624,2.596133,-84.899681,-0.691946,0.642998,0.205303,-0.256154,49.375000,12.000000,0.000201,-0.423257,-9.885569,0.868036,0.019175,0.007457,-0.015979,550.422974,-20.283716,6.864367,-45.355640,0.023031,-0.027622,-0.008675
38.253178,2.594299,-84.899445,-0.691952,0.642994,0.205311,-0.256141,49.375000,12.000000,0.000548,-0.401736,-9.907089,0.889558,0.001065,0.004261,-0.002131,550.424011,-20.295084,6.962363,-45.321781,0.026763,-0.019714,0.004887
38.252987,2.594485,-84.899536,-0.691952,0.642995,0.205309,-0.256141,49.375000,12.000000,0.000200,-0.451953,-9.899916,0.803471,0.000000,0.005326,0.014914,550.425049,-20.361254,6.812589,-45.483528,-0.007949,-0.003217,-0.010709
38.252827,2.595190,-84.899757,-0.691950,0.642998,0.205304,-0.256144,49.375000,13.000000,0.000462,-0.451953,-9.892742,0.932601,0.008522,-0.006392,0.001065,550.425964,-20.386156,6.951140,-45.402248,-0.011292,0.020525,-0.015284
38.253036,2.595371,-84.899025,-0.691953,0.642994,0.205303,-0.256147,49.375000,34.000000,0.000324,-0.466300,-9.756439,0.903905,0.004261,-0.002131,-0.008522,550.427002,-20.381767,6.703561,-45.690849,-0.001268,0.004894,-0.003904
38.253132,2.594813,-84.899170,-0.691953,0.642993,0.205307,-0.256144,49.375000,13.000000,0.000089,-0.437605,-9.849699,0.860862,0.003196,-0.009587,-0.003196,550.428040,-20.284246,6.783776,-45.422161,0.010240,-0.011573,0.013847
38.253624,2.594976,-84.898872,-0.691953,0.642991,0.205308,-0.256149,49.375000,13.000000,0.000517,-0.466300,-9.957307,0.939775,-0.004261,0.001065,0.002131,550.429016,-20.391535,7.025004,-45.260056,-0.018526,0.016784,0.001083
38.253521,2.595115,-84.898598,-0.691955,0.642990,0.205306,-0.256150,49.375000,14.000000,0.002377,-0.423257,-9.914264,0.789124,0.009587,0.008522,-0.004261,550.429993,-20.485929,7.023063,-45.434521,0.006785,-0.025934,-0.000763
38.252792,2.595250,-84.899208,-0.691953,0.642995,0.205303,-0.256145,49.375000,14.000000,0.000956,-0.473474,-9.914264,0.817819,0.013848,0.009587,0.022371,550.430969,-20.225431,6.733461,-45.216480,-0.011132,0.012305,-0.048614
38.252502,2.596635,-84.899246,-0.691950,0.642998,0.205293,-0.256151,49.375000,33.000000,0.000051,-0.466300,-9.921437,0.889558,-0.014914,-0.004261,0.007457,550.432007,-20.326773,6.887159,-45.288300,-0.020843,0.017728,-0.022047
38.252724,2.597133,-84.900375,-0.691942,0.643006,0.205293,-0.256153,49.375000,14.000000,0.000299,-0.487822,-9.914264,0.882384,-0.008522,0.001065,-0.003196,550.433044,-20.329622,6.833656,-45.297470,-0.011010,-0.022267,0.005917
38.252659,2.597181,-84.900383,-0.691942,0.643006,0.205293,-0.256153,49.375000,14.000000,0.000362,-0.466300,-9.849699,0.918253,0.008522,0.004261,-0.008522,550.433960,-20.385017,6.849913,-45.493477,0.002106,-0.005522,-0.002483
38.252312,2.597470,-84.900345,-0.691943,0.643007,0.205289,-0.256152,49.375000,14.000000,0.000442,-0.545213,-9.828177,0.882384,0.006392,0.018109,0.002131,550.434998,-20.325697,6.629867,-45.576424,-0.011130,0.003764,-0.027541
38.251411,2.598446,-84.900734,-0.691941,0.643013,0.205279,-0.256151,49.375000,13.000000,0.001508,-0.459127,-9.928611,0.796298,0.006392,0.003196,-0.007457,550.436035,-20.186724,6.734804,-45.166298,-0.002738,-0.006867,-0.031757
