I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
54.620430,-48.026730,81.300446,-0.494155,-0.670388,0.001321,-0.553524,50.000000,33.000000,0.000132,7.274286,6.485162,0.968470,0.006392,0.015979,0.004261,813.172974,7.274286,6.485162,-8.826230,-0.005281,0.013611,-0.003843
54.621567,-48.026684,81.299812,-0.494154,-0.670385,0.001317,-0.553528,50.000000,13.000000,0.000011,7.224069,6.420598,0.989992,0.012783,0.006392,0.010653,813.174011,7.224069,6.420598,-8.804708,0.005372,0.009350,-0.002778
54.622070,-48.026585,81.299355,-0.494154,-0.670383,0.001316,-0.553530,50.000000,13.000000,0.001248,7.173852,6.470815,1.011513,-0.001065,-0.014914,0.008522,813.174988,7.173852,6.470815,-8.783187,-0.002085,-0.006629,0.012136
54.621025,-48.026703,81.300026,-0.494155,-0.670386,0.001319,-0.553526,50.000000,12.000000,0.000082,7.231243,6.463641,0.954122,0.015979,0.001065,-0.012783,813.176025,7.216895,6.434945,-8.826230,0.000045,-0.006629,-0.003843
54.620422,-48.025303,81.301422,-0.494157,-0.670391,0.001307,-0.553519,50.000000,13.000000,0.003989,7.202548,6.571249,0.939775,-0.002131,-0.004261,0.008522,813.177002,7.202548,6.571249,-8.854925,0.007502,0.005089,0.003614
54.619774,-48.024815,81.301506,-0.494161,-0.670391,0.001307,-0.553514,50.000000,33.000000,0.001078,7.302981,6.499510,1.068904,-0.001065,-0.004261,-0.003196,813.177979,7.302981,6.499510,-8.725796,-0.011673,-0.005564,0.010005
54.619400,-48.024925,81.301750,-0.494161,-0.670393,0.001309,-0.553513,50.000000,13.000000,0.000512,7.267112,6.399076,0.982818,0.015979,0.002131,0.000000,813.179016,7.267112,6.399076,-8.811882,0.005372,-0.003433,-0.007039
54.619358,-48.025429,81.302307,-0.494156,-0.670395,0.001310,-0.553515,50.000000,12.000000,0.001359,7.281460,6.377554,1.011513,0.004261,-0.005326,0.011718,813.180054,7.281460,6.377554,-8.783187,0.007502,-0.002368,0.004679
54.618259,-48.025871,81.303307,-0.494153,-0.670400,0.001314,-0.553512,50.000000,12.000000,0.000708,7.224069,6.434945,0.968470,0.004261,0.000000,-0.010653,813.180969,7.281460,6.492336,-8.862099,-0.001020,-0.011955,0.003614
54.618122,-48.025509,81.303436,-0.494155,-0.670400,0.001312,-0.553510,50.000000,12.000000,0.000842,7.302981,6.413424,0.997165,0.008522,0.006392,-0.007457,813.182007,7.302981,6.413424,-8.797534,0.001111,0.000828,-0.016627
54.618202,-48.026112,81.303810,-0.494149,-0.670402,0.001314,-0.553512,50.000000,34.000000,0.000405,7.195374,6.363207,1.011513,0.011718,0.011718,-0.007457,813.182983,7.195374,6.363207,-8.783187,0.007502,0.001893,-0.002778
54.619221,-48.025494,81.302818,-0.494153,-0.670398,0.001308,-0.553514,50.000000,13.000000,0.000763,7.202548,6.370380,1.033035,-0.003196,0.004261,-0.010653,813.184021,7.202548,6.370380,-8.761665,-0.005281,0.005089,-0.016627
54.619663,-48.024590,81.301926,-0.494161,-0.670393,0.001304,-0.553513,50.000000,13.000000,0.000336,7.231243,6.463641,0.954122,0.010653,0.002131,0.015979,813.184998,7.231243,6.463641,-8.840577,-0.005281,-0.001302,0.006809
54.620007,-48.025139,81.302086,-0.494155,-0.670394,0.001305,-0.553517,50.000000,13.000000,0.000309,7.202548,6.427772,0.946948,0.019175,-0.007457,-0.004261,813.185974,7.224069,6.449293,-8.776012,0.013894,-0.003433,0.010005
54.618546,-48.024738,81.304138,-0.494152,-0.670403,0.001301,-0.553509,50.000000,13.000000,0.000306,7.224069,6.442119,0.946948,0.002131,-0.002131,0.002131,813.187012,7.224069,6.442119,-8.847752,0.008567,-0.011955,-0.005974
54.619144,-48.024357,81.303131,-0.494157,-0.670398,0.001300,-0.553510,50.000000,32.000000,0.000341,7.238417,6.470815,1.018687,-0.008522,0.013848,0.010653,813.188049,7.238417,6.470815,-8.776012,-0.010607,0.008285,0.007875
54.620163,-48.025040,81.301918,-0.494156,-0.670393,0.001304,-0.553517,50.000000,12.000000,0.000691,7.324503,6.442119,0.975644,0.010653,0.003196,-0.003196,813.188965,7.324503,6.442119,-8.819056,-0.003150,0.010415,0.002548
54.620136,-48.024975,81.302292,-0.494154,-0.670395,0.001302,-0.553517,50.000000,14.000000,0.000056,7.353199,6.521031,0.989992,0.000000,-0.002131,-0.008522,813.190002,7.353199,6.521031,-8.804708,0.005372,-0.000237,-0.009170
54.619553,-48.024841,81.302330,-0.494157,-0.670395,0.001305,-0.553514,50.000000,12.000000,0.000068,7.209721,6.348859,1.097599,0.000000,-0.008522,0.004261,813.190979,7.252764,6.442119,-8.826230,-0.010607,-0.006629,0.001483
