accel_x,accel_y,accel_z
-9.799482,-0.09326,-1.068904
-9.770786,-0.100434,-1.090425
-9.727743,-0.064565,-1.083252
-9.849699,0.035869,-1.119121
-9.799482,-0.014348,-1.133469
-9.899916,-0.007174,-1.097599
-9.828177,-0.028695,-1.104773
-9.799482,-0.014348,-1.169338
-9.742091,0,-1.133469
-9.813829,-0.028695,-1.097599
-9.856873,-0.035869,-1.140643
-9.742091,-0.121955,-1.090425
-9.777961,-0.021522,-1.119121
-9.856873,0.007174,-1.076078
-9.763613,0.021522,-1.018687
-9.756439,0,-1.076078
-9.785134,-0.071739,-1.190859
-9.835351,0,-1.111947
-9.72057,-0.007174,-1.040209
-9.813829,-0.028695,-1.06173
-9.763613,-0.021522,-1.090425
-9.856873,-0.007174,-1.119121
-9.806656,-0.035869,-1.126295
-9.821004,-0.050217,-1.183686
-9.756439,0.007174,-1.133469
-9.821004,-0.028695,-1.06173
-9.849699,-0.057391,-1.126295
-9.842525,-0.021522,-1.054556
-9.878394,-0.007174,-1.06173
-9.842525,-0.035869,-1.15499
-9.971654,-0.035869,-1.147816
-9.785134,-0.050217,-1.090425
-9.849699,-0.043043,-1.119121
-9.777961,-0.021522,-1.054556
-9.742091,-0.050217,-1.111947
-9.763613,-0.107608,-1.025861
-9.742091,-0.09326,-1.169338
-9.842525,-0.064565,-1.15499
-9.892742,-0.028695,-1.097599
-9.871221,-0.164999,-1.133469
-9.907089,-0.078912,-1.119121
-9.742091,-0.014348,-1.133469
-9.756439,-0.035869,-1.097599
-9.763613,0.021522,-1.090425
-9.792308,-0.035869,-1.126295
-9.734918,0.064565,-1.104773
-9.856873,0.035869,-1.147816
-9.842525,0,-1.111947
-9.799482,0,-1.068904
-9.785134,-0.043043,-1.15499
-9.777961,-0.086086,-1.097599
-9.749265,-0.086086,-1.126295
-9.777961,-0.050217,-1.147816
-9.828177,-0.014348,-1.133469
-9.792308,0,-1.083252
-9.835351,-0.064565,-1.126295
-9.763613,0.028695,-1.104773
-9.835351,-0.021522,-1.176512
-9.907089,-0.043043,-1.076078
-9.821004,-0.09326,-1.133469
-9.806656,-0.114782,-1.083252
-9.785134,-0.028695,-1.090425
-9.777961,-0.071739,-1.104773
-9.821004,0,-1.147816
-9.914264,0.035869,-1.147816
-9.806656,0.021522,-1.176512
-9.828177,-0.078912,-1.126295
-9.770786,-0.007174,-1.133469
-9.835351,-0.035869,-1.140643
-9.828177,-0.021522,-1.104773
-9.777961,-0.057391,-1.090425
-9.821004,-0.007174,-1.083252
-9.806656,-0.114782,-1.06173
-9.799482,-0.071739,-1.076078
-9.777961,-0.050217,-1.06173
-9.734918,-0.050217,-1.083252
-9.835351,-0.071739,-1.025861
-9.770786,-0.050217,-1.104773
-9.777961,-0.071739,-1.147816
-9.763613,-0.043043,-1.162164
-9.792308,-0.043043,-1.076078
-9.907089,-0.007174,-1.126295
-9.828177,-0.035869,-1.126295
-9.756439,-0.007174,-1.119121
-9.864047,0,-1.104773
-9.849699,-0.035869,-1.090425
-9.777961,-0.100434,-1.090425
-9.785134,-0.021522,-1.040209
-9.813829,-0.014348,-1.054556
-9.785134,0.014348,-1.097599
-9.856873,-0.100434,-1.15499
-9.849699,-0.09326,-1.076078
-9.792308,-0.164999,-1.018687
-9.842525,-0.007174,-1.097599
-9.770786,-0.014348,-1.126295
-9.799482,-0.057391,-1.083252
-9.799482,-0.050217,-1.090425
-9.914264,0,-1.119121
-9.785134,-0.007174,-1.140643
-9.828177,0.035869,-1.097599
-9.821004,-0.035869,-1.083252
-9.785134,-0.021522,-1.090425
-9.821004,-0.064565,-1.090425
-9.756439,-0.071739,-1.140643
-9.864047,-0.021522,-1.119121
-9.871221,-0.078912,-1.083252
-9.821004,-0.064565,-1.119121
-9.849699,-0.028695,-1.162164
-9.777961,-0.064565,-1.119121
-9.799482,-0.064565,-1.025861
-9.777961,-0.057391,-1.104773
-9.763613,-0.043043,-1.147816
-9.828177,-0.057391,-1.169338
-9.842525,-0.071739,-1.104773
-9.806656,-0.071739,-1.133469
-9.821004,0.028695,-1.15499
-9.835351,-0.014348,-1.133469
-9.763613,-0.043043,-1.111947
-9.821004,-0.028695,-1.083252
-9.806656,0.021522,-1.083252
-9.734918,-0.035869,-1.140643
-9.871221,-0.007174,-1.054556
-9.777961,-0.028695,-1.076078
-9.828177,-0.028695,-1.119121
-9.892742,0.057391,-1.104773
-9.842525,-0.057391,-1.104773
-9.813829,-0.100434,-1.111947
-9.813829,-0.050217,-1.111947
-9.842525,-0.057391,-1.090425
-9.849699,-0.057391,-1.040209
-9.885569,0.007174,-1.15499
-9.763613,-0.014348,-1.140643
-9.813829,0.014348,-1.15499
-9.899916,-0.021522,-1.133469
-9.799482,-0.050217,-1.147816
-9.713396,0.035869,-1.040209
-9.792308,-0.028695,-1.076078
-9.878394,-0.064565,-1.133469
-9.849699,0.007174,-1.090425
-9.799482,-0.007174,-1.104773
-9.727743,-0.014348,-1.083252
-9.770786,-0.057391,-1.083252
-9.742091,-0.007174,-1.090425
-9.691875,0,-1.06173
-9.763613,-0.043043,-1.147816
-9.813829,0.035869,-1.119121
-9.792308,-0.014348,-1.004339
-9.799482,-0.057391,-1.047382
-9.856873,-0.064565,-1.104773
-9.849699,-0.050217,-1.162164
-9.842525,0.007174,-1.076078
-9.799482,-0.057391,-1.15499
-9.799482,-0.100434,-1.119121
-9.799482,-0.064565,-1.162164
-9.792308,-0.028695,-1.126295
-9.892742,-0.050217,-1.119121
-9.864047,-0.028695,-1.090425
-9.813829,0,-1.147816
-9.756439,-0.078912,-1.083252
-9.828177,-0.050217,-1.090425
-9.763613,-0.043043,-1.111947
-9.742091,-0.043043,-1.068904
-9.792308,0,-1.06173
-9.821004,0,-1.140643
-9.907089,-0.050217,-1.169338
-9.849699,0,-1.169338
-9.864047,-0.043043,-1.15499
-9.691875,-0.014348,-1.097599
-9.72057,-0.028695,-1.097599
-9.72057,-0.129129,-1.083252
-9.828177,-0.021522,-1.090425
-9.828177,-0.057391,-1.090425
-9.821004,0.014348,-1.054556
-9.828177,0.014348,-1.119121
-9.849699,0.043043,-1.15499
-9.799482,-0.057391,-1.068904
-9.770786,-0.021522,-1.06173
-9.713396,0.043043,-1.162164
-9.871221,-0.028695,-1.111947
-9.813829,-0.09326,-1.169338
-9.892742,-0.050217,-1.176512
-9.799482,-0.086086,-1.15499
-9.777961,0,-1.097599
-9.842525,-0.064565,-1.097599
-9.763613,-0.021522,-1.076078
-9.742091,-0.007174,-1.090425
-9.770786,-0.100434,-1.097599
-9.670353,-0.021522,-1.076078
-9.878394,0.035869,-1.126295
-9.842525,0.043043,-1.133469
-9.856873,-0.007174,-1.076078
-9.813829,-0.050217,-1.133469
-9.813829,-0.043043,-1.111947
-9.792308,-0.086086,-1.133469
-9.785134,-0.057391,-0.997165
-9.799482,-0.007174,-1.111947
-9.756439,-0.064565,-1.133469
-9.821004,0.014348,-1.126295
-9.842525,0.007174,-1.162164
-9.842525,0.014348,-1.126295
-9.777961,-0.028695,-1.076078
-9.792308,-0.035869,-1.054556
-9.713396,-0.064565,-1.15499
-9.842525,-0.057391,-1.06173
-9.777961,-0.078912,-1.083252
-9.770786,-0.129129,-1.083252
-9.727743,-0.028695,-1.126295
-9.806656,0,-1.15499
-9.742091,0.064565,-1.119121
-9.828177,-0.035869,-1.111947
-9.799482,0,-1.104773
-9.727743,-0.021522,-1.140643
-9.821004,-0.007174,-1.040209
-9.828177,-0.028695,-1.083252
-9.871221,0,-1.06173
-9.849699,-0.043043,-1.083252
-9.821004,-0.129129,-1.119121
-9.727743,-0.035869,-1.083252
-9.806656,0.028695,-1.119121
-9.806656,-0.014348,-1.133469
-9.806656,-0.007174,-1.083252
-9.756439,-0.035869,-1.162164
-9.785134,0.014348,-1.068904
-9.928611,0.028695,-1.068904
-9.813829,0.050217,-1.090425
-9.792308,-0.043043,-1.090425
-9.777961,0.021522,-1.104773
-9.777961,-0.043043,-1.126295
-9.792308,-0.071739,-1.090425
-9.828177,-0.057391,-1.068904
-9.821004,-0.035869,-1.090425
-9.734918,-0.09326,-1.06173
-9.813829,-0.09326,-1.126295
-9.856873,-0.021522,-1.090425
-9.691875,-0.043043,-1.06173
-9.699048,0.014348,-1.104773
-9.763613,0.021522,-1.040209
-9.706222,-0.014348,-1.054556
-9.835351,0.014348,-1.104773
-9.821004,0.028695,-1.076078
-9.813829,0.028695,-1.076078
-9.792308,0.035869,-1.169338
-9.785134,-0.043043,-1.15499
-9.828177,-0.064565,-1.183686
-9.742091,-0.064565,-1.111947
-9.842525,-0.078912,-1.083252
-9.849699,-0.078912,-1.15499
-9.777961,-0.014348,-1.06173
-9.907089,0,-1.083252
-9.892742,-0.064565,-1.111947
-9.727743,-0.057391,-1.040209
-9.72057,-0.078912,-1.111947
-9.713396,-0.007174,-1.083252
-9.785134,-0.035869,-1.090425
-9.799482,0.064565,-1.126295
-9.864047,-0.021522,-1.198033
-9.813829,0.014348,-1.162164
-9.813829,-0.021522,-1.104773
-9.799482,-0.035869,-1.054556
-9.785134,-0.035869,-1.083252
-9.763613,0.007174,-1.083252
-9.770786,-0.043043,-1.090425
-9.835351,-0.035869,-1.083252
-9.885569,-0.028695,-1.119121
-9.799482,-0.028695,-1.111947
-9.821004,-0.050217,-1.097599
-9.835351,0.014348,-1.133469
-9.849699,-0.057391,-1.104773
-9.828177,-0.021522,-1.119121
-9.806656,0,-1.162164
-9.756439,-0.050217,-1.133469
-9.734918,0.007174,-1.111947
-9.806656,-0.050217,-1.111947
-9.856873,-0.021522,-1.068904
-9.849699,-0.086086,-1.104773
-9.777961,0,-1.104773
-9.763613,0.021522,-1.104773
-9.835351,-0.043043,-1.090425
-9.828177,-0.050217,-1.06173
-9.856873,-0.014348,-1.076078
-9.785134,0.021522,-1.097599
-9.799482,0.021522,-1.133469
-9.777961,-0.043043,-1.126295
-9.763613,0.078912,-1.140643
-9.806656,-0.014348,-1.104773
-9.72057,0.050217,-1.097599
-9.770786,-0.050217,-1.054556
-9.734918,-0.014348,-1.111947
-9.828177,-0.007174,-1.090425
-9.871221,-0.071739,-1.104773
-9.835351,-0.050217,-1.083252
-9.856873,-0.021522,-1.076078
-9.828177,-0.100434,-1.083252
-9.806656,-0.014348,-1.083252
-9.756439,-0.043043,-1.076078
-9.806656,-0.086086,-1.076078
-9.828177,-0.129129,-1.097599
-9.777961,0.035869,-1.126295
-9.813829,0.007174,-1.133469
-9.835351,-0.057391,-1.06173
-9.799482,-0.021522,-1.090425
-9.777961,-0.035869,-1.097599
-9.770786,-0.100434,-1.097599
-9.792308,-0.107608,-1.068904
-9.864047,-0.064565,-1.133469
-9.864047,-0.064565,-1.111947
-9.921437,-0.114782,-1.147816
-9.856873,-0.078912,-1.15499
-9.921437,-0.028695,-1.111947
-9.871221,-0.064565,-1.126295
-9.727743,-0.121955,-1.076078
-9.756439,-0.021522,-1.111947
-9.835351,-0.057391,-1.097599
-9.885569,-0.043043,-1.198033
-9.821004,-0.035869,-1.15499
-9.742091,-0.100434,-1.119121
-9.792308,-0.107608,-1.119121
-9.792308,0.043043,-1.025861
-9.770786,-0.09326,-1.06173
-9.821004,-0.086086,-1.090425
-9.813829,-0.064565,-1.104773
-9.713396,-0.071739,-1.140643
-9.792308,-0.078912,-1.15499
-9.777961,-0.129129,-1.133469
-9.849699,-0.064565,-1.183686
-9.792308,0,-1.06173
-9.749265,-0.050217,-1.083252
-9.856873,-0.035869,-1.047382
-9.928611,0.014348,-1.104773
-9.849699,-0.100434,-1.133469
-9.835351,-0.057391,-1.111947
-9.777961,-0.050217,-1.126295
-9.756439,-0.064565,-1.068904
-9.734918,-0.035869,-1.06173
-9.727743,0.007174,-1.104773
-9.828177,-0.014348,-1.133469
-9.842525,-0.057391,-1.140643
-9.756439,-0.064565,-0.989992
-9.713396,-0.107608,-1.111947
-9.878394,-0.071739,-1.111947
-9.842525,-0.064565,-1.097599
-9.756439,-0.050217,-1.133469
-9.756439,0.035869,-1.198033
-9.706222,-0.014348,-1.162164
-9.72057,0.007174,-1.097599
-9.799482,0.028695,-1.097599
-9.813829,-0.035869,-1.104773
-9.885569,-0.021522,-1.090425
-9.821004,0,-1.126295
-9.799482,-0.035869,-1.169338
-9.799482,-0.014348,-1.076078
-9.806656,-0.057391,-1.076078
-9.799482,-0.021522,-1.018687
-9.770786,-0.107608,-1.119121
-9.835351,-0.114782,-1.111947
-9.864047,-0.057391,-1.212381
-9.849699,-0.050217,-1.176512
-9.770786,-0.021522,-1.15499
-9.821004,-0.035869,-1.111947
-9.878394,-0.043043,-1.140643
-9.792308,-0.100434,-1.119121
-9.770786,-0.100434,-1.147816
-9.763613,-0.007174,-1.133469
-9.727743,0.007174,-1.097599
-9.813829,0.007174,-1.111947
-9.792308,-0.007174,-1.076078
-9.792308,-0.09326,-1.119121
-9.734918,-0.121955,-1.111947
-9.749265,-0.071739,-1.111947
-9.749265,0.028695,-1.176512
-9.785134,-0.064565,-1.083252
-9.813829,0.035869,-1.119121
-9.806656,-0.057391,-1.198033
-9.907089,0.028695,-1.111947
-9.907089,-0.100434,-1.083252
-9.770786,-0.035869,-1.15499
-9.763613,-0.035869,-1.126295
-9.749265,-0.078912,-1.097599
-9.842525,-0.071739,-1.047382
-9.856873,0.035869,-1.119121
-9.785134,0.043043,-1.104773
-9.792308,0.021522,-1.140643
-9.821004,0.007174,-1.169338
-9.799482,0.014348,-1.104773
-9.849699,-0.050217,-1.111947
-9.828177,-0.078912,-1.126295
-9.849699,-0.035869,-1.097599
-9.777961,-0.050217,-1.126295
-9.734918,-0.021522,-1.083252
-9.813829,0,-1.176512
-9.878394,0.028695,-1.126295
-9.928611,0.050217,-1.090425
-9.785134,-0.035869,-1.126295
-9.871221,-0.014348,-1.119121
-9.785134,0.021522,-1.068904
-9.828177,-0.021522,-1.119121
-9.713396,0.007174,-1.133469
-9.871221,-0.007174,-1.104773
-9.835351,-0.064565,-1.054556
-9.835351,-0.064565,-1.119121
-9.828177,-0.014348,-1.15499
-9.835351,-0.057391,-1.147816
-9.799482,-0.107608,-1.126295
-9.835351,-0.071739,-1.083252
-9.799482,-0.035869,-1.140643
-9.849699,-0.114782,-1.126295
-9.785134,-0.043043,-1.133469
-9.763613,-0.129129,-1.147816
-9.821004,-0.064565,-1.126295
-9.770786,-0.064565,-1.140643
-9.756439,-0.064565,-1.033035
-9.742091,-0.028695,-1.040209
-9.749265,-0.057391,-1.097599
-9.799482,-0.057391,-1.176512
-9.864047,-0.064565,-1.147816
-9.799482,-0.043043,-1.097599
-9.828177,0.007174,-1.111947
-9.770786,-0.028695,-1.104773
-9.727743,0.014348,-1.076078
-9.742091,-0.050217,-1.104773
-9.835351,-0.050217,-1.119121
-9.72057,-0.035869,-1.119121
-9.871221,-0.028695,-1.06173
-9.821004,-0.086086,-1.104773
-9.763613,-0.064565,-1.083252
-9.785134,-0.007174,-1.205207
-9.813829,0,-1.111947
-9.749265,-0.078912,-1.176512
-9.734918,-0.086086,-1.176512
-9.899916,0.028695,-1.126295
-9.770786,-0.014348,-1.190859
-9.835351,-0.035869,-1.176512
-9.828177,-0.100434,-1.076078
-9.842525,-0.007174,-1.104773
-9.813829,0.028695,-1.097599
-9.777961,-0.014348,-1.083252
-9.821004,0.028695,-1.076078
-9.821004,-0.028695,-1.076078
-9.799482,-0.007174,-1.147816
-9.849699,0,-1.126295
-9.799482,0.014348,-1.097599
-9.878394,-0.014348,-1.097599
-9.763613,-0.021522,-1.090425
-9.756439,-0.100434,-1.097599
-9.749265,-0.043043,-1.083252
-9.828177,-0.050217,-1.083252
-9.763613,-0.143477,-1.076078
-9.785134,0.014348,-1.133469
-9.785134,-0.028695,-1.176512
-9.72057,0.014348,-1.147816
-9.799482,-0.007174,-1.133469
-9.777961,-0.071739,-1.054556
-9.641657,-0.071739,-1.104773
-9.6847,0.014348,-1.104773
-9.763613,-0.071739,-1.090425
-9.792308,-0.057391,-1.097599
-9.821004,0.043043,-1.111947
-9.792308,-0.086086,-1.133469
-9.777961,-0.064565,-1.033035
-9.821004,-0.021522,-1.090425
-9.72057,-0.043043,-1.076078
-9.691875,-0.150651,-1.090425
-9.763613,-0.043043,-1.104773
-9.842525,-0.064565,-1.06173
-9.856873,0.014348,-1.111947
-9.806656,0.014348,-1.169338
-9.821004,-0.028695,-1.233903
-9.806656,0.014348,-1.140643
-9.792308,0,-1.126295
-9.770786,0.043043,-1.133469
-9.727743,-0.035869,-1.047382
-9.821004,-0.014348,-1.133469
-9.806656,-0.09326,-1.133469
-9.799482,-0.071739,-1.15499
-9.792308,-0.064565,-1.068904
-9.756439,-0.064565,-1.083252
-9.821004,-0.064565,-1.140643
-9.813829,0,-1.068904
-9.856873,-0.071739,-1.133469
-9.842525,-0.028695,-1.054556
-9.849699,-0.043043,-1.104773
-9.763613,-0.050217,-1.176512
-9.763613,-0.043043,-1.140643
-9.713396,0.057391,-1.097599
-9.734918,-0.021522,-1.097599
-9.813829,-0.014348,-1.040209
-9.813829,-0.064565,-1.076078
-9.756439,-0.014348,-1.133469
-9.849699,-0.057391,-1.076078
-9.871221,-0.014348,-1.076078
-9.856873,-0.021522,-1.06173
-9.72057,-0.057391,-1.047382
-9.792308,-0.014348,-1.090425
-9.756439,-0.021522,-1.090425
-9.770786,-0.014348,-1.083252
-9.734918,-0.071739,-1.133469
-9.821004,-0.028695,-1.133469
-9.799482,-0.014348,-1.183686
-9.799482,-0.035869,-1.15499
-9.871221,-0.086086,-1.133469
-9.792308,-0.021522,-1.119121
-9.691875,-0.057391,-1.104773
-9.777961,-0.064565,-1.097599
-9.727743,-0.028695,-1.06173
-9.821004,-0.035869,-1.097599
-9.806656,-0.043043,-1.104773
-9.770786,-0.050217,-1.068904
-9.792308,-0.028695,-1.068904
-9.785134,0.007174,-1.097599
-9.777961,0.007174,-1.090425
-9.777961,-0.043043,-1.097599
-9.749265,0.014348,-1.025861
-9.821004,0.028695,-1.047382
-9.864047,0.007174,-1.111947
-9.749265,0,-1.111947
-9.777961,-0.021522,-1.025861
-9.792308,-0.100434,-1.190859
-9.821004,-0.014348,-1.104773
-9.770786,-0.028695,-1.140643
-9.727743,-0.028695,-1.076078
-9.813829,-0.050217,-1.004339
-9.792308,-0.100434,-1.040209
-9.835351,-0.021522,-1.111947
-9.892742,0,-1.111947
-9.742091,-0.007174,-1.133469
-9.713396,-0.086086,-1.083252
-9.777961,0.007174,-1.068904
-9.72057,0.021522,-1.047382
-9.792308,-0.014348,-1.090425
-9.785134,-0.014348,-1.111947
-9.813829,-0.035869,-1.147816
-9.821004,0.007174,-1.241076
-9.878394,-0.035869,-1.140643
-9.813829,-0.09326,-1.068904
-9.828177,-0.014348,-1.133469
-9.699048,-0.014348,-1.068904
-9.749265,-0.050217,-1.133469
-9.777961,-0.078912,-1.119121
-9.792308,-0.086086,-1.083252
-9.842525,-0.100434,-1.090425
-9.785134,0,-1.068904
-9.777961,-0.064565,-1.104773
-9.742091,0.014348,-1.119121
-9.799482,-0.050217,-1.06173
-9.806656,-0.007174,-1.140643
-9.763613,-0.021522,-1.025861
-9.799482,-0.064565,-1.090425
-9.842525,-0.050217,-1.083252
-9.806656,-0.050217,-1.162164
-9.734918,-0.028695,-1.104773
-9.749265,-0.021522,-1.076078
-9.72057,-0.028695,-1.06173
-9.756439,-0.007174,-1.090425
-9.813829,-0.021522,-1.133469
-9.749265,0,-1.104773
-9.835351,0.021522,-1.126295
-9.777961,-0.078912,-1.068904
-9.785134,-0.078912,-1.176512
-9.806656,-0.086086,-1.140643
-9.842525,-0.028695,-1.06173
-9.749265,-0.050217,-1.097599
-9.749265,-0.043043,-1.126295
-9.821004,-0.064565,-1.090425
-9.821004,-0.043043,-1.111947
-9.892742,-0.09326,-1.169338
-9.871221,-0.071739,-1.15499
-9.821004,-0.035869,-1.147816
-9.799482,-0.057391,-1.104773
-9.806656,0,-1.119121
-9.734918,-0.014348,-1.104773
-9.842525,-0.057391,-1.147816
-9.828177,-0.09326,-1.126295
-9.806656,-0.050217,-1.040209
-9.856873,-0.100434,-1.076078
-9.806656,0.028695,-1.097599
-9.777961,0.007174,-1.126295
-9.849699,-0.007174,-1.054556
-9.856873,0.071739,-1.083252
-9.756439,0.007174,-1.090425
-9.828177,-0.021522,-1.097599
-9.871221,-0.014348,-1.140643
-9.777961,0.021522,-1.133469
-9.849699,0,-1.126295
-9.777961,0.007174,-1.104773
-9.727743,-0.143477,-1.076078
-9.727743,-0.050217,-1.097599
-9.813829,-0.007174,-1.076078
-9.856873,-0.064565,-1.111947
-9.835351,-0.064565,-1.097599
-9.842525,-0.043043,-1.097599
-9.835351,-0.050217,-1.147816
-9.849699,-0.064565,-1.147816
-9.756439,-0.014348,-1.104773
-9.734918,-0.050217,-1.15499
-9.806656,0,-1.176512
-9.835351,-0.014348,-1.147816
-9.856873,0.050217,-1.06173
-9.828177,0,-1.119121
-9.892742,0.035869,-1.076078
-9.842525,-0.050217,-1.090425
-9.749265,-0.007174,-1.06173
-9.727743,0.007174,-1.119121
-9.727743,0.086086,-1.104773
-9.806656,-0.050217,-1.147816
-9.799482,-0.071739,-1.133469
-9.813829,-0.043043,-1.090425
-9.734918,-0.050217,-1.090425
-9.835351,0.014348,-1.054556
-9.734918,-0.086086,-1.068904
-9.734918,-0.014348,-1.111947
-9.821004,-0.057391,-1.06173
-9.828177,-0.050217,-1.083252
-9.770786,-0.09326,-1.119121
-9.770786,-0.143477,-1.133469
-9.799482,-0.014348,-1.097599
-9.864047,-0.021522,-1.15499
-9.799482,-0.121955,-1.140643
-9.813829,-0.035869,-1.133469
-9.792308,0.014348,-1.140643
-9.742091,-0.057391,-1.076078
-9.821004,-0.028695,-1.097599
-9.749265,-0.021522,-1.025861
-9.813829,-0.021522,-1.018687
-9.806656,-0.057391,-1.133469
-9.770786,-0.028695,-1.126295
-9.856873,0.014348,-1.126295
-9.749265,-0.064565,-1.104773
-9.756439,0,-1.083252
-9.785134,0,-1.083252
-9.821004,0,-1.076078
-9.921437,-0.028695,-1.068904
-9.835351,0.014348,-1.083252
-9.821004,-0.035869,-1.104773
-9.821004,0.007174,-1.090425
-9.734918,0.035869,-1.097599
-9.806656,-0.007174,-1.083252
-9.828177,-0.050217,-1.040209
-9.849699,-0.071739,-1.119121
-9.828177,-0.057391,-1.111947
-9.785134,-0.014348,-1.083252
-9.885569,-0.057391,-1.111947
-9.756439,-0.078912,-1.111947
-9.749265,-0.050217,-1.119121
-9.777961,-0.071739,-1.140643
-9.821004,-0.057391,-1.15499
-9.821004,-0.071739,-1.104773
-9.821004,-0.064565,-1.104773
-9.842525,-0.007174,-1.119121
-9.864047,-0.021522,-1.119121
-9.763613,-0.086086,-1.06173
-9.799482,-0.035869,-1.119121
-9.749265,-0.064565,-1.033035
-9.713396,-0.09326,-1.033035
-9.713396,-0.007174,-1.119121
-9.821004,-0.107608,-1.111947
-9.828177,-0.114782,-1.111947
-9.785134,-0.050217,-1.169338
-9.871221,-0.014348,-1.090425
-9.821004,-0.107608,-1.15499
-9.792308,-0.007174,-1.140643
-9.828177,-0.014348,-1.06173
-9.885569,-0.078912,-1.090425
-9.849699,-0.078912,-1.140643
-9.785134,-0.050217,-1.076078
-9.849699,-0.021522,-1.147816
-9.806656,-0.107608,-1.140643
-9.742091,-0.143477,-1.06173
-9.828177,-0.057391,-1.054556
-9.742091,0,-1.083252
-9.799482,-0.071739,-1.054556
-9.799482,-0.035869,-1.097599
-9.878394,-0.007174,-1.111947
-9.785134,-0.021522,-1.119121
-9.849699,-0.086086,-1.104773
-9.842525,-0.064565,-1.076078
-9.806656,-0.014348,-1.097599
-9.777961,-0.014348,-1.018687
-9.777961,0.057391,-1.06173
-9.914264,0.028695,-1.15499
-9.864047,-0.007174,-1.147816
-9.792308,-0.050217,-1.147816
-9.885569,-0.035869,-1.104773
-9.864047,-0.043043,-1.097599
-9.785134,-0.064565,-1.06173
-9.749265,-0.100434,-1.15499
-9.777961,-0.035869,-1.140643
-9.713396,-0.021522,-1.140643
-9.806656,-0.021522,-1.111947
-9.734918,-0.043043,-1.162164
-9.799482,0.014348,-1.033035
-9.806656,-0.007174,-1.133469
-9.835351,0.028695,-1.090425
-9.871221,0.043043,-1.119121
-9.835351,-0.043043,-1.169338
-9.749265,-0.043043,-1.147816
-9.742091,-0.014348,-1.147816
-9.792308,-0.050217,-1.083252
-9.864047,-0.043043,-1.054556
-9.806656,-0.043043,-1.140643
-9.821004,-0.035869,-1.104773
-9.777961,-0.100434,-1.068904
-9.734918,-0.086086,-1.147816
-9.727743,-0.071739,-1.126295
-9.785134,-0.157825,-1.06173
-9.777961,0,-1.06173
-9.835351,0.014348,-1.083252
-9.821004,-0.100434,-1.06173
-9.821004,-0.057391,-1.083252
-9.777961,-0.057391,-1.06173
-9.806656,-0.057391,-1.040209
-9.799482,-0.014348,-1.011513
-9.885569,-0.021522,-1.083252
-9.792308,-0.028695,-1.111947
-9.828177,-0.057391,-1.025861
-9.835351,-0.057391,-1.033035
-9.828177,-0.114782,-1.126295
-9.785134,-0.078912,-1.111947
-9.763613,-0.021522,-1.111947
-9.756439,-0.050217,-1.104773
-9.749265,-0.064565,-1.133469
-9.842525,-0.100434,-1.097599
-9.813829,-0.028695,-1.104773
-9.899916,-0.021522,-1.104773
-9.878394,-0.035869,-1.133469
-9.871221,-0.064565,-1.162164
-9.792308,-0.057391,-1.104773
-9.763613,-0.157825,-1.111947
-9.742091,-0.143477,-1.15499
-9.777961,-0.050217,-1.126295
-9.756439,-0.028695,-1.076078
-9.727743,-0.050217,-1.076078
-9.821004,0.028695,-1.104773
-9.763613,-0.021522,-1.133469
-9.749265,-0.021522,-1.076078
-9.785134,-0.014348,-1.133469
-9.72057,-0.057391,-1.104773
-9.706222,-0.136303,-1.068904
-9.770786,0.028695,-1.097599
-9.849699,-0.014348,-1.040209
-9.763613,-0.078912,-1.147816
-9.842525,-0.078912,-1.111947
-9.828177,-0.057391,-1.068904
-9.727743,-0.050217,-1.06173
-9.871221,0,-1.047382
